"Ranking","Name","Result_m","Announced","Points","Penalties","Date","Place","Country"
6138,"Helen Evi  HOLROYD ",25,25,25,0,2012-10-14,"AIDA CYPRUS Depth Games 2012","Cyprus"
6139,"andreas CHARALAMPOUS ",25,25,25,0,2011-10-16,"AIDA Cyprus Depth Games 2011","Cyprus"
6140,"pashalis MOUCHTARIS ",25,25,25,0,2011-10-16,"AIDA Cyprus Depth Games 2011","Cyprus"
6141,"mohamed ELMEKKAWI ",25,25,25,0,2012-11-04,"AIDA Cyprus Depth Day 2012","Egypt"
6142,"Marie MEADER ",25,25,25,0,2012-11-11,"2012 Pressure Seekers","United Kingdom"
6143,"alper ULUS ",25,25,25,0,2012-12-05,"Little Blue Hole Competition","United States"
6144,"Michal SURANSKY ",25,25,25,0,2013-06-15,"AA Depth Minicomp 2013","Czech Republic"
6145,"Harald ALEXA ",25,25,25,0,2014-07-05,"NAUTICA Cool Down 2014","Austria"
6146,"XENIS DROUSIOTIS ",25,25,25,0,2014-06-29,"CYPRUS SUMMER GAMES 2014","Cyprus"
6147,"ANTONIA LOIZOU ",25,25,25,0,2013-10-06,"AIDA Cyprus Depth Games 2013","Cyprus"
6148,"JOHN HULLVERSON ",25,25,25,0,2014-05-11,"Deja Blue V","United States"
6149,"Peter JANISCH ",25,25,24,1,2014-07-05,"NAUTICA Cool Down 2014","Austria"
6150,"Rudolf SCHLEICHER ",25,25,25,0,2014-07-05,"NAUTICA Cool Down 2014","Austria"
6151,"SOTERES CHRYSOSTOMOU  ",25,25,25,0,2014-06-29,"CYPRUS SUMMER GAMES 2014","Cyprus"
6152,"Kensuke SAKURAI ",25,25,25,0,2014-10-19,"JAS depth competition in Shishihama","Japan"
6153,"Megumi HAMADA ",25,25,25,0,2014-10-19,"JAS depth competition in Shishihama","Japan"
6154,"Chelse GOERGEN ",25,25,25,0,2015-08-21,"Freedive Paradise 2015","United States"
6155,"Russell SHELTON ",25,25,25,0,2015-08-21,"Freedive Paradise 2015","United States"
6156,"FAHUD FAIZ ",25,25,25,0,2015-03-05,"Andaman Freediving challenge","Singapore"
6157,"Icaro Oliveira VALLE ",25,25,25,0,2015-10-17,"APNEIA TOTAL BUZIOS","Brazil"
6158,"Thais PICCHI ",25,25,25,0,2015-10-17,"APNEIA TOTAL BUZIOS","Brazil"
6159,"Tyler NELL ",25,0,25,0,2002-03-31,"FSA SUUNTO SA Freediving Championships 2002","South Africa"
6160,"Ali KHALIFAH AL DABBOUS ",25,25,25,0,2011-07-22,"FDD JULY comp","International"
6161,"Maria Teddie Rose MATEO ",25,25,25,0,2012-03-31,"Blood Red Philippine Depth Challenge","Philippines"
6162,"Adriana Gabriela BANTU-DINU ",25,25,25,0,2011-10-16,"AIDA Cyprus Depth Games 2011","Romania"
6163,"Nayoung Moon ",25,25,25,0,2014-09-11,"Freedive Panglao Depth Challenge","Korea, Republic of"
6164,"Mariam ALQATTAN ",25,25,25,0,2014-10-14,"Triple Depth","International"
6165,"Miguel EUGENIO CASTRO ",25,25,20,5,2015-12-19,"II Oceansoul Lanzarote Freediving","Spain"
6166,"Valdemar Karlsson ",25,25,25,0,2014-06-12,"Nice Abyss Contest 2014","Sweden"
6167,"Greg FEE ",24,35,12,12,2007-08-03,"CAFA National Freediving Championships","Canada"
6168,"Véronique PEERE ",24,24,24,0,2003-09-07,"Round 6 of the Belgium Cup 2003","Belgium"
6169,"Fabrice DUBUISSON ",24,0,24,0,2002-07-27,"Final stage of the 2002 Belgium Cup","Belgium"
6170,"Sebastian KORNER ",24,35,18,6,2003-09-05,"Heart of Europe - 2nd Carinthian Freediving International","Germany"
6171,"Glenn VENGHAUS ",24,30,18,6,2003-09-07,"Round 6 of the Belgium Cup 2003","Netherlands"
6172,"Sandra PIOVANICCI ",24,30,17,7,2005-07-01,"Coupe des Calanques 2005","France"
6173,"Tammy ANDERSON ",24,30,17,7,2005-04-23,"Deep Down Under","New Zealand"
6174,"François STOFFT ",24,28,19,5,2005-07-01,"Coupe des Calanques 2005","France"
6175,"Elisabeth Sveen KRISTOFFERSEN ",24,45,2,22,2006-08-19,"Nordic Deep 2006","Norway"
6176,"Naoko MORITA ",24,24,14,10,2008-08-10,"Deepwater Okinawa Cup 2008","Japan"
6177,"Mercedes DUQUE ",24,24,24,0,2010-07-25,"Campeonato Nacional de Apnea Profunda 2010","Venezuela"
6178,"Augusto MONTBRUN ",24,24,24,0,2009-08-25,"Bonaire Challenge 2009","Venezuela"
6179,"Xavier IMBS ",24,24,24,0,2010-05-21,"Freedive Dahab Mini Comp 2010","France"
6180,"John LAMBERT ",24,24,24,0,2010-07-25,"Double Dip Down Under","Australia"
6181,"Mihalis FILINIS ",24,32,15,9,2012-09-29,"AIDA Hellas, SUMMER APNEA GAMES 2012","Greece"
6182,"Marine POMAREDE ",24,24,24,0,2014-03-21,"Dive Wellington/Beuchat New Zealand Freediving National Depth Championships","France"
6183,"Marine POMAREDE ",24,34,13,11,2014-03-21,"Dive Wellington/Beuchat New Zealand Freediving National Depth Championships","France"
6184,"ozgur GUNER ",24,24,24,0,2012-12-05,"Little Blue Hole Competition","Turkey"
6185,"Michie KOKUSYO ",24,24,24,0,2014-10-11,"Apnea Academy asia 2014 depth competition in Tago","Japan"
6186,"Ricardo MONTANS ",24,60,-13,37,2015-06-06,"NIRVANA OCEANQUEST","Argentina"
6187,"KIM SANG KEN TONG ",24,24,24,0,2015-05-02,"Freedive Panglao Depth Challenge 2015","Hong Kong"
6188,"Sasha JEREMIC  ",24,35,12,12,2015-10-18,"AIDA CYPRUS DEPTH GAMES 2015","Serbia"
6189,"Andrea BANDIELLO ",23,23,23,0,2012-06-16,"AA Depth Minicomp 2012","Italy"
6190,"Greg FEE ",23,0,23,0,2002-09-14,"CAFA Western Regional Competition II","Canada"
6191,"Greg FEE ",23,39,6,0,2010-05-11,"PFI Deja Blue 2010","Canada"
6192,"Elmar MASUREEL ",23,0,23,0,2002-07-27,"Final stage of the 2002 Belgium Cup","Belgium"
6193,"Jacqueline ARIOL ",23,25,3,20,2003-05-29,"Sony Freediver Open Classic 2003","France"
6194,"Kouichi TAKEMURA ",23,23,23,0,2003-09-13,"1st Japan Freediving Championship 2003","Japan"
6195,"Chieko YAMANO ",23,25,23,0,2004-06-27,"2nd Japanese Freediving Championship 2004","Japan"
6196,"Solenn LAUNAY ",23,23,23,0,2004-05-06,"4ème Manche Coupe d AIDA France 2004","France"
6197,"Bérangère DUCLOS ",23,23,23,0,2005-07-01,"Coupe des Calanques 2005","France"
6198,"Miguel PEREZ ",23,23,23,0,2005-12-18,"Chequeo Nacional","Venezuela"
6199,"Motoko ISHIWATA ",23,23,23,0,2009-07-19,"Okinawa Freediving Cup 2009","Japan"
6200,"Motoko ISHIWATA ",23,32,14,9,2012-07-13,"Deep Water Cup 2012 OKINAWA","Japan"
6201,"Anders LARSSON ",23,35,10,13,2007-08-14,"Nordic Deep with Six Competitions in One","Sweden"
6202,"Andreas OLYMPIOS ",23,23,23,0,2006-10-21,"AIDA Cyprus 1st National Open","Cyprus"
6203,"Yuliya ILKEVICH ",23,39,6,17,2009-09-13,"AIDA Hellas Freediving Championship 2009","Belarus"
6204,"Yugo OWAKI ",23,23,23,0,2007-08-04,"Deep Water Cup Okinawa 2007","Japan"
6205,"Yui TAKAGI ",23,23,13,10,2008-06-28,"Okinawa Freediving Cup 2008","Japan"
6206,"Nick GOODALL ",23,23,23,0,2010-06-06,"CAFA Western Regional Competition 2010","Canada"
6207,"Masumi SHIBATA ",23,61,-16,39,2011-09-15,"AIDA Individual Depth World Championship 2011","Japan"
6208,"Marie CARTWRIGHT ",23,23,23,0,2011-02-10,"Andaman AIDA Freediving Challenge 2011","United Kingdom"
6209,"James CLUSKEY ",23,40,5,18,2012-05-27,"UK BFA Depth Championships","United Kingdom"
6210,"Norbert DOTTER ",23,30,15,8,2012-06-10,"Cool Down 2012","Austria"
6211,"Yoshiaki SUZUKI ",23,30,16,7,2012-07-13,"Deep Water Cup 2012 OKINAWA","Japan"
6212,"BjÃ¶rn CARLSSON ",23,25,20,3,2012-07-28,"Nordic Deep 2012","Sweden"
6213,"ayumi ISHIZAKA ",23,23,23,0,2011-11-19,"12th Manazuru freediving classic","Japan"
6214,"Giogos LAGOS ",23,23,23,0,2011-10-16,"AIDA Cyprus Depth Games 2011","Cyprus"
6215,"Michalis POLUKARPOU ",23,23,23,0,2012-10-14,"AIDA CYPRUS Depth Games 2012","Cyprus"
6216,"Antonis LOIZOU ",23,23,23,0,2011-10-16,"AIDA Cyprus Depth Games 2011","Cyprus"
6217,"Kagumi KIMURA ",23,32,14,9,2013-10-19,"14th Manazuru Freediving Classic","Japan"
6218,"Marinos KARTAPANIS ",23,23,23,0,2012-11-04,"AIDA Cyprus Depth Day 2012","Cyprus"
6219,"Stavros KALLIS ",23,23,23,0,2013-10-06,"AIDA Cyprus Depth Games 2013","Cyprus"
6220,"Yuriko ICHIHARA ",23,23,23,0,2014-10-11,"Apnea Academy asia 2014 depth competition in Tago","Japan"
6221,"Kim Seng TEOH ",23,35,11,12,2012-02-09,"Andaman 2012 Freediving Competition","Malaysia"
6222,"MILTON HERRERA ",23,35,11,12,2015-11-19,"COPA AIDA DELPHINUS","Colombia"
6223,"Francesca Koe ",23,33,12,0,2010-05-11,"PFI Deja Blue 2010","United States"
6224,"Naoko YAMADA ",22,25,19,3,2016-07-23,"Okinawa Freediving Cup 2016","Japan"
6225,"Kerstin MATTES ",22,0,22,0,1999-01-01,"Compiled rankings for year 1999","Germany"
6226,"Olivier EL-DALY ",22,0,22,0,2002-06-08,"Austrian Nationals","Austria"
6227,"Greg FEE ",22,37,6,0,2010-05-11,"PFI Deja Blue 2010","Canada"
6228,"Martin GERARD ",22,25,22,0,2003-09-07,"Round 6 of the Belgium Cup 2003","Belgium"
6229,"Alexandre Augusto FRAENKER ",22,0,22,0,2002-04-21,"1st Brazilian apnea selections 2002 - Jacques Mayol","Brazil"
6230,"Silvia HIDALGO ",22,0,22,0,2002-09-14,"2nd Brazilian apnea selections 2002","Brazil"
6231,"Keiko NAMIKAWA ",22,22,12,10,2003-05-29,"Sony Freediver Open Classic 2003","Japan"
6232,"Sylvain BRIAN ",22,22,22,0,2004-05-06,"4ème Manche Coupe d AIDA France 2004","France"
6233,"Gordon SAVIC ",22,22,22,0,2004-07-22,"Swedish Freediving Championship 2004","Serbia"
6234,"Seiji NISHIGUCHI ",22,22,22,0,2004-06-27,"2nd Japanese Freediving Championship 2004","Japan"
6235,"Marielle LACOMBE ",22,22,22,0,2005-07-01,"Coupe des Calanques 2005","France"
6236,"Ivan CHUMIS ",22,30,13,9,2005-11-26,"FDI National Freediving Competition","Israel"
6237,"Jesus RODRIGUEZ ",22,28,15,7,2005-12-18,"Chequeo Nacional","Venezuela"
6238,"Motoko ISHIWATA ",22,22,22,0,2008-08-10,"Deepwater Okinawa Cup 2008","Japan"
6239,"Timothy MONEY ",22,48,0,27,2007-10-21,"Triple Depth","United Kingdom"
6240,"Soren FREDERIKSEN ",22,25,18,4,2006-07-14,"CAFA National Freediving Championships","Denmark"
6241,"Marcus SHARP ",22,22,22,0,2006-09-09,"SaltFree Splash 2006","United Kingdom"
6242,"Haris VOTSIS ",22,22,22,0,2006-10-21,"AIDA Cyprus 1st National Open","Cyprus"
6243,"Nikos IOAKEIM ",22,31,12,10,2006-07-09,"AIDA Hellas Depth Event","Greece"
6244,"Sara CAMPBELL ",22,102,-59,81,2011-09-15,"AIDA Individual Depth World Championship 2011","United Kingdom"
6245,"Reiko ASAKURA ",22,22,22,0,2009-07-19,"Okinawa Freediving Cup 2009","Japan"
6246,"Nathalie HEBERT ",22,28,16,6,2011-08-06,"Canadian Freediving National Competition 2011","Canada"
6247,"Radek VEVERKA ",22,60,0,39,2010-04-29,"Bizzy Blue Hole 2010","Czech Republic"
6248,"Maddalena ARRIGONI ",22,30,13,9,2008-02-08,"Andaman AIDA Freediving Challenge 2008","Italy"
6249,"Francesca VIRDIS ",22,22,22,0,2009-08-25,"Bonaire Challenge 2009","Italy"
6250,"Mats TYBELL ",22,22,22,0,2010-08-14,"Nordic Deep 2010","Sweden"
6251,"Patrick MANSER ",22,22,22,0,2010-08-21,"Swiss Depth Championship 2010","Switzerland"
6252,"Laurent ANNE ",22,22,22,0,2010-10-07,"FDD Mini Competition","France"
6253,"Vesa TOROPAINEN ",22,25,18,4,2012-07-29,"Asikkala Depth Challenge 2012","Finland"
6254,"Didier DRUMEZ ",22,30,13,9,2011-08-06,"Canadian Freediving National Competition 2011","Canada"
6255,"DeeDee FLORES. ",22,43,0,22,2013-05-20,"Caribbean Cup 2013","United States"
6256,"Lenas  KAKKOURAS  ",22,22,22,0,2012-10-14,"AIDA CYPRUS Depth Games 2012","Cyprus"
6257,"Sasha JEREMIC  ",22,30,14,8,2014-06-29,"CYPRUS SUMMER GAMES 2014","Serbia"
6258,"Thomas POPP ",22,22,22,0,2013-07-27,"SUUNTO Cool Down 2013","Austria"
6259,"Kaori MIYAZAKI ",22,22,22,0,2012-11-04,"Apnea Academy 2012 official competition","Japan"
6260,"Andreas BLASCHEGG ",22,22,22,0,2013-07-27,"SUUNTO Cool Down 2013","Austria"
6261,"Costas CONSTANTINOU ",22,47,-3,25,2014-10-05,"DEPTH GAMES 2014","Cyprus"
6262,"Isabella KARST ",22,22,22,0,2014-07-05,"NAUTICA Cool Down 2014","Austria"
6263,"CONSTANTINOS YIANNIKOURIS  ",22,22,22,0,2014-06-29,"CYPRUS SUMMER GAMES 2014","Cyprus"
6264,"Arnd STECKENBORN ",22,32,12,10,2014-08-23,"Swiss Championship Lake","Germany"
6265,"SOTIRIS CHARALAMBOUS ",22,22,22,0,2014-10-05,"DEPTH GAMES 2014","Cyprus"
6266,"Samantha KILDEGGARD ",22,22,22,0,2015-11-01,"Big Blue","Argentina"
6267,"Youji KAJIWARA ",22,22,22,0,2003-09-13,"1st Japan Freediving Championship 2003","Japan"
6268,"Mei SAITO ",22,22,22,0,2003-09-13,"1st Japan Freediving Championship 2003","Japan"
6269,"Michelle OOI ",22,22,22,0,2012-02-09,"Andaman 2012 Freediving Competition","Singapore"
6270,"Nayoung Moon ",22,22,22,0,2014-09-11,"Freedive Panglao Depth Challenge","Korea, Republic of"
6271,"Edmon FLORES ",22,30,13,9,2015-05-23,"Caribbean Cup 2015","Honduras"
6272,"ANTONIA LOIZOU ",22,22,21,1,2015-10-18,"AIDA CYPRUS DEPTH GAMES 2015","Cyprus"
6273,"Barbara Jeschke ",22,22,22,0,2010-07-06,"7th AIDA Team World Championship 2010","Germany"
6274,"Joanna MASSACAND ",21,21,21,0,2004-04-18,"1st Lake Trophy Immersion Profonde","Switzerland"
6275,"Sabine KÜCKEMANNS ",21,25,21,0,2003-09-05,"Heart of Europe - 2nd Carinthian Freediving International","Germany"
6276,"Jan MAILAND-HANSEN ",21,21,21,0,2003-08-02,"3rd Danish Freediving Championship 2003","Denmark"
6277,"Slawomir SKOWRONSKI ",21,0,21,0,2002-08-23,"2nd Polish Freediving Championship 2002","Poland"
6278,"Tommy DENDA ",21,25,21,0,2003-08-02,"3rd Danish Freediving Championship 2003","Denmark"
6279,"Frank CAILLET ",21,30,17,4,2004-05-06,"4ème Manche Coupe d AIDA France 2004","France"
6280,"Frank CAILLET ",21,21,21,0,2005-07-01,"Coupe des Calanques 2005","France"
6281,"Andrea ZETOCHOVÁ ",21,21,21,0,2006-08-19,"Nordic Deep 2006","Slovakia"
6282,"Susan KLUYTMANS ",21,21,21,0,2004-08-12,"4th AIDA Freediving World Championship by team","Netherlands"
6283,"Csaba AGH ",21,25,11,10,2003-09-05,"Heart of Europe - 2nd Carinthian Freediving International","Hungary"
6284,"Shaun HOUSEHAM ",21,21,21,0,2004-06-14,"BIOS Freeology Open Classic 2004","United Kingdom"
6285,"Lenin APONCIO ",21,30,11,10,2005-05-14,"Venezuela Freediving Championship","Venezuela"
6286,"Taija PEACH ",21,40,1,20,2008-03-09,"Apnea@Altitude 08","New Zealand"
6287,"Soteris GEORGIOU ",21,35,6,15,2008-09-28,"AIDA Hellas Depth Event 2008","Cyprus"
6288,"Georgina MILLER ",21,28,13,8,2007-07-29,"SaltFree Double Dip","United Kingdom"
6289,"Maria HOVDEN ",21,21,21,0,2008-11-15,"Ocean Hunter Deep Obsession 08","Norway"
6290,"Chikako HARA ",21,21,21,0,2008-11-02,"Big Blue 4th Official Competition","Japan"
6291,"Yaroslava TIMOSHENKO ",21,21,21,0,2011-08-06,"Canadian Freediving National Competition 2011","Canada"
6292,"Natalie DODUC ",21,21,21,0,2010-05-21,"Freedive Dahab Mini Comp 2010","Canada"
6293,"DeeDee FLORES. ",21,41,0,21,2013-05-20,"Caribbean Cup 2013","United States"
6294,"Karin GEBAUER ",21,34,7,14,2012-06-10,"Cool Down 2012","Austria"
6295,"Nils MANNE ",21,31,11,10,2015-09-05,"Summer depth Gothenburg","Sweden"
6296,"Kaori MIYAZAKI ",21,26,15,6,2013-08-17,"Apnea Academy 2013.8 depth competition","Japan"
6297,"Alexander CHERNYSH ",21,30,11,10,2013-07-26,"DEEP UKRAINE 2013","Ukraine"
6298,"Vladimir VALKOVSKIY ",21,21,21,0,2013-07-26,"DEEP UKRAINE 2013","Ukraine"
6299,"KATEY MCPHERSON ",21,21,21,0,2013-10-06,"AIDA Cyprus Depth Games 2013","United Kingdom"
6300,"Eva RAIMUNDEZ KUHLMANN ",21,21,21,0,2015-09-13,"III Open Costa Brava","Spain"
6301,"Hiroyuki WATANABE ",21,21,21,0,2015-09-20,"Apnea Academy Asia Cup 2015 in Shimoda","Japan"
6302,"Yee Man LAU ",21,22,19,2,2015-05-02,"Freedive Panglao Depth Challenge 2015","Hong Kong"
6303,"Mario CARCAMO WILKINSON ",20,40,0,0,2016-06-04,"Nirvana Oceanquest Competition","Chile"
6304,"Renate BIERMANN ",20,20,20,0,2006-07-29,"5th German National Championships","Germany"
6305,"Lorenzo HIDALGO ",20,55,-16,36,2005-05-14,"Venezuela Freediving Championship","Venezuela"
6306,"Rik RÖSKEN ",20,0,20,0,2002-07-27,"Final stage of the 2002 Belgium Cup","Netherlands"
6307,"Chris KEARNEY ",20,0,20,0,2002-05-24,"CAFA Canadian Championships","Canada"
6308,"Chris KEARNEY ",20,20,20,0,2003-05-05,"CAFA Western Regional Competition","Canada"
6309,"Diane PRICE ",20,0,20,0,2002-05-24,"CAFA Canadian Championships","Canada"
6310,"Diane PRICE ",20,20,20,0,2003-05-05,"CAFA Western Regional Competition","Canada"
6311,"José Ronaldo DE MORAIS FILHO ",20,0,20,0,2002-04-21,"1st Brazilian apnea selections 2002 - Jacques Mayol","Brazil"
6312,"Weine GUSTAVSSON ",20,67,0,48,2007-08-14,"Nordic Deep with Six Competitions in One","Sweden"
6313,"Michael PETTERSSON ",20,0,20,0,2002-06-28,"Swedish Freediving Championship 2002","Sweden"
6314,"Hector FEBLES ",20,0,20,0,2002-10-31,"AIDA Pacific Cup 2002","Spain"
6315,"David DAHLGREN ",20,0,20,0,2002-06-28,"Swedish Freediving Championship 2002","Sweden"
6316,"Péter HALÁSZ ",20,0,20,0,2002-09-07,"1st Carinthian Freediving Invitational 2002","Hungary"
6317,"Johan JONSSON ",20,0,20,0,2002-06-28,"Swedish Freediving Championship 2002","Sweden"
6318,"Eveline V. GUIMARÃES BRUSSOLO ",20,0,20,0,2002-04-21,"1st Brazilian apnea selections 2002 - Jacques Mayol","Brazil"
6319,"Maria WEISS ",20,0,20,0,2002-06-08,"Austrian Nationals","Austria"
6320,"Silvio Martinho CAMPOS ",20,25,14,6,2003-04-25,"1st AIDA Brazil National Selection 2003","Brazil"
6321,"Jesper FREDERIKSEN ",20,27,18,2,2003-08-02,"3rd Danish Freediving Championship 2003","Denmark"
6322,"Grant GRAVES ",20,20,20,0,2003-11-21,"CAFA West Regional Competition","United States"
6323,"Simone MARTINS ",20,20,10,10,2003-05-29,"Sony Freediver Open Classic 2003","Portugal"
6324,"Laurence LIÉNARD ",20,20,20,0,2003-09-07,"Round 6 of the Belgium Cup 2003","Belgium"
6325,"Susan KLUYTMANS ",20,20,20,0,2005-05-28,"CIPA Open of Nice","Netherlands"
6326,"Alessandro PEREZ ",20,20,20,0,2003-04-25,"1st AIDA Brazil National Selection 2003","Brazil"
6327,"Philippe COLLOUD ",20,20,20,0,2003-05-29,"Sony Freediver Open Classic 2003","France"
6328,"Torben Winther GRAVERSEN ",20,35,10,10,2003-09-05,"Heart of Europe - 2nd Carinthian Freediving International","Denmark"
6329,"Holger FULLRIEDE ",20,20,20,0,2006-09-09,"SaltFree Splash 2006","United Kingdom"
6330,"Gavin GRAY ",20,20,20,0,2005-04-23,"Deep Down Under","New Zealand"
6331,"Gavin GRAY ",20,20,20,0,2007-03-31,"Apnea@Altitude 2007","New Zealand"
6332,"Brian GREY ",20,20,20,0,2004-11-27,"Cosmic Challenge","New Zealand"
6333,"Marie-Agnès BARRANS ",20,20,20,0,2004-05-06,"4ème Manche Coupe d AIDA France 2004","France"
6334,"Virginie BOISSIER ",20,20,20,0,2004-05-06,"4ème Manche Coupe d AIDA France 2004","France"
6335,"Julie BILLOWS ",20,20,20,0,2005-06-03,"CAFA Eastern Regional Competition","Canada"
6336,"Gerald KOZMUTH ",20,20,20,0,2004-05-22,"AIDA Austria National Competition","Austria"
6337,"Klara HANSSON ",20,20,20,0,2004-07-22,"Swedish Freediving Championship 2004","Sweden"
6338,"Vesa NARHI ",20,20,20,0,2005-05-13,"CAFA Western Regional Competition II","Canada"
6339,"Ingela KARLSSON ",20,20,20,0,2007-09-02,"FSE Stockholm Beginners Event","Finland"
6340,"Lidija LIJIC ",20,40,20,0,2009-07-03,"Rab Dive Off 2009","Croatia"
6341,"Orion GARLAND ",20,20,20,0,2005-05-13,"CAFA Western Regional Competition II","Canada"
6342,"Yusnaibeth GOMEZ ",20,20,20,0,2005-05-14,"Venezuela Freediving Championship","Venezuela"
6343,"Omar SOTO ",20,20,20,0,2005-10-14,"Entre Dos Mares 2005","Mexico"
6344,"Kobi TRABELSI ",20,20,20,0,2005-11-26,"FDI National Freediving Competition","Israel"
6345,"Valentina STOJANOVIC ",20,20,20,0,2005-09-01,"1st AIDA Individual Constant Weight World Freediving Championship","Slovenia"
6346,"Barbara PARRA ",20,20,20,0,2006-05-26,"National Individual Championships 2006","Venezuela"
6347,"Motoko ISHIWATA ",20,20,20,0,2007-08-04,"Deep Water Cup Okinawa 2007","Japan"
6348,"Motoko ISHIWATA ",20,20,20,0,2009-07-17,"Deep Water Cup Okinawa 2009","Japan"
6349,"Johan ARENE ",20,20,20,0,2006-05-27,"Nice Open 2006","France"
6350,"Lannik NIORÉ ",20,20,20,0,2006-05-27,"Nice Open 2006","France"
6351,"Argyris ARGYROU ",20,20,20,0,2006-10-21,"AIDA Cyprus 1st National Open","Cyprus"
6352,"Yuko HASHIZUME ",20,20,20,0,2007-07-22,"Big Blue 1st Official - Girls Competition","Japan"
6353,"Emma NORDIN ",20,20,20,0,2007-08-14,"Nordic Deep with Six Competitions in One","Sweden"
6354,"Sandra DINIC ",20,20,20,0,2008-07-12,"AIDA Freediving RAB OFF","Serbia"
6355,"Takuyaki SAGO ",20,20,20,0,2007-07-22,"Big Blue 1st Official - Boys Competition","Japan"
6356,"Sara CAMPBELL ",20,100,20,0,2009-06-27,"Blue Hole No More","United Kingdom"
6357,"Lars NORDGREN ",20,20,20,0,2007-09-02,"FSE Stockholm Beginners Event","Sweden"
6358,"Nathalie HEBERT ",20,20,20,0,2010-06-14,"3rd Mediterranean Freediving Meeting","Canada"
6359,"Ruth GRIFFIN ",20,20,20,0,2009-08-13,"Nordic Deep 2009","United Kingdom"
6360,"Nobuaki MATSUHASHI ",20,20,20,0,2007-11-10,"9th Manazuru Freediving Classic","Japan"
6361,"Shirly OPPENHIEN ",20,20,20,0,2009-09-06,"Triple Depth 2009","Israel"
6362,"Mercedes DUQUE ",20,20,20,0,2009-08-28,"Campeonato Nacional de Profundidad 2009","Venezuela"
6363,"Walter JOHNSON ",20,30,10,10,2012-02-09,"Andaman 2012 Freediving Competition","United States"
6364,"Nippon MUKDASATHIEN ",20,20,20,0,2008-02-08,"Andaman AIDA Freediving Challenge 2008","Thailand"
6365,"Titus KODZOMAN ",20,20,20,0,2009-03-07,"Oslo ICE Challenge","Norway"
6366,"Olga BORKOWSKA ",20,20,20,0,2010-02-11,"Andaman AIDA Freediving Challenge 2010","Poland"
6367,"Petchrung SUKPONG ",20,20,20,0,2010-02-11,"Andaman AIDA Freediving Challenge 2010","Thailand"
6368,"Arthur TROUSDELL ",20,30,19,1,2010-02-13,"New Zealand International Freediving Challenge","New Zealand"
6369,"Roy HENRIKSEN ",20,20,20,0,2009-03-07,"Oslo ICE Challenge","Norway"
6370,"Christos PAPADOPOULOS ",20,20,20,0,2014-10-05,"DEPTH GAMES 2014","Greece"
6371,"Spiridoula PAPPA ",20,20,20,0,2009-07-12,"1st Kretan Depth Competition 2009","Greece"
6372,"Ieronymos RAISIS ",20,20,20,0,2009-07-12,"1st Kretan Depth Competition 2009","Greece"
6373,"Katja ANDRES ",20,25,14,6,2010-04-29,"Bizzy Blue Hole 2010","Germany"
6374,"Jesus CRUZ RUEDA ",20,20,20,0,2010-06-29,"AIDA Mexico Xibalba 2010","Mexico"
6375,"John LAMBERT ",20,20,20,0,2010-07-25,"Double Dip Down Under","Australia"
6376,"Rebecca COALES ",20,20,20,0,2012-05-27,"UK BFA Depth Championships","United Kingdom"
6377,"Natalia ZINCHUK ",20,20,20,0,2013-02-09,"Andaman Freediving Competition","Russian Federation"
6378,"Pantelis STILIANOU ",20,20,20,0,2012-10-14,"AIDA CYPRUS Depth Games 2012","Cyprus"
6379,"Iryna FOKAS ",20,27,12,8,2012-10-20,"TRIPLE DEPTH 2012","Ukraine"
6380,"Andreas KONSTANTINOU ",20,20,20,0,2011-10-16,"AIDA Cyprus Depth Games 2011","Cyprus"
