"Ranking","Name","Result_m","Announced","Points","Penalties","Date","Place","Country"
1921,"Martin GERARD ",17,17,17,0,2003-09-07,"Round 6 of the Belgium Cup 2003","Belgium"
1922,"Sachiko LIZUKA ",17,17,17,0,2007-08-04,"Deep Water Cup Okinawa 2007","Japan"
1923,"Motoko ISHIWATA ",17,30,3,14,2014-10-14,"Triple Depth","Japan"
1924,"Shiro KAWAMURA ",17,25,8,9,2008-08-03,"Big Blue 3rd Official Competition","Japan"
1925,"Georgina MILLER ",17,17,17,0,2007-07-29,"SaltFree Double Dip","United Kingdom"
1926,"Georgina MILLER ",17,17,17,0,2007-10-21,"Triple Depth","United Kingdom"
1927,"Nathalie HEBERT ",17,25,8,9,2012-08-11,"Canadian Nationals Depth Competition","Canada"
1928,"Christian ERNEST ",17,50,-17,34,2013-08-01,"Swedish Championship in depth","Sweden"
1929,"DeeDee FLORES ",17,17,17,0,2009-05-27,"PFI Cayman 2009","United States"
1930,"Ninna KOFOD ",17,19,14,3,2010-08-14,"Nordic Deep 2010","Denmark"
1931,"Marie GOSME ",17,17,17,0,2013-02-09,"Andaman Freediving Competition","France"
1932,"Genevieve MANBRE ",17,23,10,7,2014-08-08,"Swedish championship in depth","Sweden"
1933,"Rob DE JONGE ",16,25,7,9,2003-09-07,"Round 6 of the Belgium Cup 2003","Netherlands"
1934,"Hisashi FUKUI ",16,16,16,0,2007-08-04,"Deep Water Cup Okinawa 2007","Japan"
1935,"Sayo MIURA ",16,16,16,0,2007-08-04,"Deep Water Cup Okinawa 2007","Japan"
1936,"Yuki MUTO ",16,16,6,10,2008-08-10,"Deepwater Okinawa Cup 2008","Japan"
1937,"Danai VARVERI ",16,34,-3,19,2014-08-13,"Arab League Championship","Greece"
1938,"Helen Evi  HOLROYD ",16,16,16,0,2012-11-04,"AIDA Cyprus Depth Day 2012","Cyprus"
1939,"Stefanos KANTZILARIS ",16,16,16,0,2014-06-29,"CYPRUS SUMMER GAMES 2014","Cyprus"
1940,"Phil CLAYTON ",16,16,16,0,2007-03-31,"Apnea@Altitude 2007","New Zealand"
1941,"Michelle OOI ",16,16,16,0,2012-02-09,"Andaman 2012 Freediving Competition","Singapore"
1942,"LAURA DE ARMAS ",16,16,16,0,2015-11-19,"COPA AIDA DELPHINUS","Colombia"
1943,"Sofia Tapani ",16,35,-4,20,2012-07-28,"Nordic Deep 2012","Sweden"
1944,"Dirk CLAESSEN ",15,14,15,0,2003-09-07,"Round 6 of the Belgium Cup 2003","Belgium"
1945,"Daniel WIESER ",15,20,15,0,2004-04-18,"1st Lake Trophy Immersion Profonde","Switzerland"
1946,"Samantha KIRBY ",15,15,15,0,2009-07-19,"Salt Free Double Dip 2009","United Kingdom"
1947,"Kousuke OKAMOTO ",15,15,15,0,2007-07-21,"TFC King of Freediving Competition","Japan"
1948,"Sachiko LIZUKA ",15,15,15,0,2007-10-27,"4th AIDA Individual World Championship","Japan"
1949,"Sachiko LIZUKA ",15,15,15,0,2007-07-21,"TFC King of Freediving Competition","Japan"
1950,"Lars NORDGREN ",15,15,15,0,2007-09-02,"FSE Stockholm Beginners Event","Sweden"
1951,"DeeDee FLORES ",15,15,15,0,2009-05-27,"PFI Cayman 2009","United States"
1952,"Rovanpera JUSSI ",15,15,15,0,2010-02-11,"Andaman AIDA Freediving Challenge 2010","Finland"
1953,"John LAMBERT ",15,15,15,0,2011-02-10,"Andaman AIDA Freediving Challenge 2011","Australia"
1954,"Marie CARTWRIGHT ",15,15,15,0,2011-02-10,"Andaman AIDA Freediving Challenge 2011","United Kingdom"
1955,"Natalia ZINCHUK ",15,15,15,0,2013-02-09,"Andaman Freediving Competition","Russian Federation"
1956,"Konstantinos NADIOTIS ",15,15,15,0,2011-10-16,"AIDA Cyprus Depth Games 2011","Cyprus"
1957,"Linda KINNER ",15,20,9,6,2014-08-08,"Swedish championship in depth","Sweden"
1958,"Rahmi BILEN ",15,40,-11,26,2014-10-14,"Triple Depth","Turkey"
1959,"Esther VAN NESTE ",15,15,15,0,2015-03-05,"Andaman Freediving challenge","Netherlands"
1960,"vadim GOMOZ ",15,15,15,0,2012-05-08,"FDD Russian Open","International"
1961,"Attila KOVACS ",15,20,9,6,2014-06-18,"7th Mediterranean Cup Static and CWT Challenge","Romania"
1962,"Mohd Azam Abdul Hamid ",15,15,15,0,2011-02-10,"Andaman AIDA Freediving Challenge 2011","Malaysia"
1963,"Ingela KARLSSON ",14,14,14,0,2008-06-10,"Triple Depth 2008","Finland"
1964,"Motoko ISHIWATA ",14,30,-3,17,2012-11-20,"Suunto Vertical Blue 2012","Japan"
1965,"Motoko ISHIWATA ",14,30,-3,17,2012-11-20,"Suunto Vertical Blue 2012","Japan"
1966,"Motoko ISHIWATA ",14,30,-3,17,2012-11-20,"Suunto Vertical Blue 2012","Japan"
1967,"Drutten NYGREN ",14,35,0,22,2011-02-10,"Andaman AIDA Freediving Challenge 2011","Sweden"
1968,"Krzysztof DABROWSKI ",14,20,7,7,2012-07-26,"Polish Freediving Championships","Poland"
1969,"Motoko ISHIWATA ",13,13,13,0,2008-08-10,"Deepwater Okinawa Cup 2008","Japan"
1970,"Nils MANNE ",13,25,0,13,2013-08-01,"Swedish Championship in depth","Sweden"
1971,"Radziah RADZI ",13,13,13,0,2014-06-22,"Just One Breath","Malaysia"
1972,"Motoko ISHIWATA ",12,17,6,6,2007-08-04,"Deep Water Cup Okinawa 2007","Japan"
1973,"Sayo MIURA ",12,12,12,0,2008-08-10,"Deepwater Okinawa Cup 2008","Japan"
1974,"Laszlo TALIAN ",12,29,12,0,2009-07-03,"Rab Dive Off 2009","Hungary"
1975,"Daesy BRICENO ",12,12,12,0,2009-08-28,"Campeonato Nacional de Profundidad 2009","Venezuela"
1976,"Lars ARVIDSSON ",12,20,3,9,2014-08-08,"Swedish championship in depth","Sweden"
1977,"Mariusz DOLEGA ",12,27,-4,16,2014-08-02,"IX Indywidualne Mistrzostwa Polski","Poland"
1978,"Vivian CHAN ",12,12,12,0,2012-02-09,"Andaman 2012 Freediving Competition","Malaysia"
1979,"Zenon Alejandro Dario VILLONGCO ",12,12,12,0,2012-03-31,"Blood Red Philippine Depth Challenge","Philippines"
1980,"Tara ABRINA ",12,12,12,0,2015-05-02,"Freedive Panglao Depth Challenge 2015","Philippines"
1981,"Tomoko YAMANOUCHI ",11,21,0,11,2007-08-04,"Deep Water Cup Okinawa 2007","Japan"
1982,"Naoko MORITA ",11,11,11,0,2007-08-04,"Deep Water Cup Okinawa 2007","Japan"
1983,"José Ramon COLMENARES ",10,10,10,0,2006-09-09,"1st National Deep Apnea","Venezuela"
1984,"Bert YTTERHAG ",10,10,10,0,2007-09-02,"FSE Stockholm Beginners Event","Sweden"
1985,"Lukasz PISZCZEK ",10,0,4,0,2010-08-01,"VII Polish Freediving Championship 2010","Poland"
1986,"Gediminas ZAKARAUSKAS ",10,10,10,0,2010-02-11,"Andaman AIDA Freediving Challenge 2010","International"
1987,"Petchrung SUKPONG ",9,10,0,2,2010-02-11,"Andaman AIDA Freediving Challenge 2010","Thailand"
1988,"Remy DUBERN ",9,71,-53,62,2014-11-18,"Freediving World Competition","France"
1989,"Yui TAKAGI ",8,8,8,0,2008-08-10,"Deepwater Okinawa Cup 2008","Japan"
1990,"Ingela KARLSSON ",7,7,7,0,2007-09-02,"FSE Stockholm Beginners Event","Finland"
1991,"Marek MARCISZ ",7,22,-9,16,2012-07-26,"Polish Freediving Championships","Poland"
1992,"Anastasia REVINA ",7,10,3,4,2013-05-30,"Summer Gelendzhik 2013","Russian Federation"
1993,"Kyriakos LEFKONITZIATIS ",7,35,-21,28,2015-10-18,"AIDA CYPRUS DEPTH GAMES 2015","Cyprus"
1994,"Mandy-Rae CRUICKSHANK ",6,54,0,49,2009-05-27,"PFI Cayman 2009","Canada"
1995,"Liubov RYABCHENKO ",5,5,5,0,2013-05-30,"Summer Gelendzhik 2013","Russian Federation"
1996,"Dimitrii ZHOLUD ",4,35,0,32,2009-08-13,"Nordic Deep 2009","Ukraine"
1997,"Olga BORKOWSKA ",3,18,0,16,2010-02-11,"Andaman AIDA Freediving Challenge 2010","Poland"
1998,"Carlos CORREA ",0,53,0,53,2016-05-26,"Caribbean Cup 2016","Colombia"
1999,"joe SURMA ",0,40,-9,9,2013-10-05,"Deja Blue IV","United States"
2000,"Herbert NITSCH ",0,0,0,0,2008-07-25,"Mediterranean Freediving Meeting","Austria"
2001,"Julie GAUTIER ",0,0,0,0,2008-07-25,"Mediterranean Freediving Meeting","France"
2002,"Peter WEINMANN ",0,0,0,0,2008-08-16,"Summer Swiss Championship 2008","Switzerland"
2003,"Manolis GIANKOS ",0,0,0,0,2008-07-25,"Mediterranean Freediving Meeting","Greece"
2004,"Anne-Marie KITCHEN-WHEELER ",0,0,0,0,2008-07-12,"Salt Free Double Dip 2008","United Kingdom"
2005,"Eric FATTAH ",0,0,0,0,2008-04-01,"Vertical Blue 2008","Canada"
2006,"Carlos COSTE ",0,0,0,0,2008-07-25,"Mediterranean Freediving Meeting","Venezuela"
2007,"Jessica WILSON ",0,-1,0,0,2008-02-22,"USAA - For The Love of Freediving","United States"
2008,"Jessica WILSON ",0,-1,0,0,2008-04-21,"Liquification 2008","United States"
2009,"Peter COLAT ",0,0,0,0,2008-08-16,"Summer Swiss Championship 2008","Switzerland"
2010,"Ryuzo SHINOMIYA ",0,0,0,0,2008-04-01,"Vertical Blue 2008","Japan"
2011,"Ryuzo SHINOMIYA ",0,0,0,0,2008-08-10,"Deepwater Okinawa Cup 2008","Japan"
2012,"Walter STEYN ",0,-1,0,0,2008-03-09,"Apnea@Altitude 08","Australia"
2013,"Walter STEYN ",0,67,0,0,2010-04-27,"Vertical Blue 2010 - the Suunto Dive-Off","Australia"
2014,"Walter STEYN ",0,67,0,0,2010-04-27,"Vertical Blue 2010 - the Suunto Dive-Off","Australia"
2015,"Andy GÜLDNER ",0,0,0,0,2008-08-01,"Dahab Mini Comp 2008","Germany"
2016,"Henning LARSEN ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","Denmark"
2017,"Ulrich WULFF ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","Germany"
2018,"Matthew CHARLTON ",0,30,0,0,2008-04-21,"Liquification 2008","Canada"
2019,"Tomoko YAMANOUCHI ",0,0,0,0,2008-04-01,"Vertical Blue 2008","Japan"
2020,"Tomoko YAMANOUCHI ",0,0,0,0,2008-08-10,"Deepwater Okinawa Cup 2008","Japan"
2021,"Jesper STECHMANN ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","Denmark"
2022,"Guillaume NÉRY ",0,0,0,0,2008-04-01,"Vertical Blue 2008","France"
2023,"Guillaume NÉRY ",0,0,0,0,2008-07-25,"Mediterranean Freediving Meeting","France"
2024,"Robert CETLER ",0,40,0,0,2011-07-30,"Crystal Clear Water Competition 2011","Poland"
2025,"Weine GUSTAVSSON ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","Sweden"
2026,"Sebastian NÄSLUND ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","Sweden"
2027,"Christian MALDAMÉ ",0,0,0,0,2008-07-25,"Mediterranean Freediving Meeting","France"
2028,"Marcus GREATWOOD ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","United Kingdom"
2029,"Petr VALA ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Czech Republic"
2030,"Tomáš MAJCHRÁK ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Slovakia"
2031,"Mark HARRIS ",0,0,0,0,2008-07-12,"Salt Free Double Dip 2008","United Kingdom"
2032,"Hrvoje BADURINA ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Croatia"
2033,"Alexey MOLCHANOV ",0,0,0,0,2008-07-25,"Mediterranean Freediving Meeting","Russian Federation"
2034,"Alexey MOLCHANOV ",0,0,0,0,2008-08-01,"Dahab Mini Comp 2008","Russian Federation"
2035,"Bruno BEAUVERGER ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","France"
2036,"Nicolas GUERRY ",0,0,0,0,2008-08-16,"Summer Swiss Championship 2008","Switzerland"
2037,"Nicolas GUERRY ",0,57,0,0,2010-06-14,"3rd Mediterranean Freediving Meeting","Switzerland"
2038,"Michael ANTINORI ",0,-1,0,0,2008-04-21,"Liquification 2008","United States"
2039,"Jonas KRAHN ",0,46,0,0,2011-07-30,"Crystal Clear Water Competition 2011","Germany"
2040,"Shun OSHIMA ",0,0,0,0,2008-08-10,"Deepwater Okinawa Cup 2008","Japan"
2041,"Klara HANSSON ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","Sweden"
2042,"David MULLINS ",0,-1,0,0,2008-03-09,"Apnea@Altitude 08","New Zealand"
2043,"David MULLINS ",0,0,0,0,2008-04-01,"Vertical Blue 2008","New Zealand"
2044,"Mitja STAMPFER ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Slovenia"
2045,"Luka PENGOV ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Slovenia"
2046,"William WINRAM ",0,87,0,0,2009-04-03,"Vertical Blue 2009","Canada"
2047,"William WINRAM ",0,93,0,0,2010-04-27,"Vertical Blue 2010 - the Suunto Dive-Off","Canada"
2048,"William WINRAM ",0,96,0,0,2010-04-27,"Vertical Blue 2010 - the Suunto Dive-Off","Canada"
2049,"William WINRAM ",0,87,0,0,2010-06-14,"3rd Mediterranean Freediving Meeting","Canada"
2050,"Kurt Lykke LARSEN ",0,-1,0,0,2008-05-03,"Hemmoor sub-max 2008","Denmark"
2051,"Jure DAIC ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Slovenia"
2052,"Slaven CUBRIC ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Croatia"
2053,"Tomislav SVILICIC ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Croatia"
2054,"Fabian CORONA ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","Mexico"
2055,"Pavel POPELKA ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Czech Republic"
2056,"Martin MÜLLER ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","Germany"
2057,"Jarmila SLOVENCÍKOVÁ ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Czech Republic"
2058,"Jill YONEDA ",0,-1,0,0,2008-04-21,"Liquification 2008","Canada"
2059,"Olga SURYKOVA ",0,0,0,0,2008-06-10,"Triple Depth 2008","Russian Federation"
2060,"Bettina WOLFER ",0,0,0,0,2008-08-01,"Dahab Mini Comp 2008","Switzerland"
2061,"Bérangère DUCLOS ",0,0,0,0,2008-07-25,"Mediterranean Freediving Meeting","France"
2062,"Annelie POMPE ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","Sweden"
2063,"Ingela KARLSSON ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","Finland"
2064,"Lidija LIJIC ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Croatia"
2065,"Mia RIZNER ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Croatia"
2066,"Rahel ZEMOI ",0,0,0,0,2008-06-10,"Triple Depth 2008","Eritrea"
2067,"Liv PHILIP ",0,0,0,0,2008-07-12,"Salt Free Double Dip 2008","United Kingdom"
2068,"Liv PHILIP ",0,44,0,0,2010-06-14,"3rd Mediterranean Freediving Meeting","United Kingdom"
2069,"Bill GRAHAM ",0,-1,0,0,2008-02-22,"USAA - For The Love of Freediving","United States"
2070,"Antonio DEL DUCA ",0,0,0,0,2008-08-02,"Chequeo Nacional de Apnea","Venezuela"
2071,"Macarena BENITEZ ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","Chile"
2072,"Matej MIHAILOVSKI ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Slovenia"
2073,"Elisabeth Sveen KRISTOFFERSEN ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","Norway"
2074,"Lars STRANDRIDDER ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","Denmark"
2075,"Maria Livbjerg ",0,-1,0,0,2008-05-03,"Hemmoor sub-max 2008","Denmark"
2076,"Kerian HIBBS ",0,-1,0,0,2008-03-09,"Apnea@Altitude 08","New Zealand"
2077,"Kerian HIBBS ",0,0,0,0,2008-04-01,"Vertical Blue 2008","New Zealand"
2078,"Guy BREW ",0,-1,0,0,2008-03-09,"Apnea@Altitude 08","New Zealand"
2079,"Taija PEACH ",0,-1,0,0,2008-03-09,"Apnea@Altitude 08","New Zealand"
2080,"Aristides IOANNIDIS ",0,0,0,0,2008-07-25,"Mediterranean Freediving Meeting","Greece"
2081,"Daan VERHOEVEN ",0,0,0,0,2008-08-01,"Dahab Mini Comp 2008","Netherlands"
2082,"Yumiko UTSUMI ",0,0,0,0,2008-08-10,"Deepwater Okinawa Cup 2008","Japan"
2083,"Aya MIZUMURA ",0,0,0,0,2008-08-10,"Deepwater Okinawa Cup 2008","Japan"
2084,"Mariana Espinoza GUILLAUMIN ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","Mexico"
2085,"Craig GENTRY ",0,-1,0,0,2008-04-21,"Liquification 2008","United States"
2086,"Goran COLAK ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Croatia"
2087,"Goran COLAK ",0,56,0,0,2009-07-03,"Rab Dive Off 2009","Croatia"
2088,"Guillermo Felix Ramirez RODRIGUEZ ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","Mexico"
2089,"Timothy MONEY ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","United Kingdom"
2090,"Timothy MONEY ",0,0,0,0,2008-07-12,"Salt Free Double Dip 2008","United Kingdom"
2091,"Steve MILLARD ",0,0,0,0,2008-07-12,"Salt Free Double Dip 2008","United Kingdom"
2092,"Andy NORLANDER ",0,-1,0,0,2008-04-21,"Liquification 2008","United States"
2093,"Julie RUSSELL ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","United States"
2094,"Luis ARISMENDI ",0,35,-4,4,2013-10-05,"Deja Blue IV","Venezuela"
2095,"Nicola RODERICK ",0,52,0,0,2010-04-27,"Vertical Blue 2010 - the Suunto Dive-Off","New Zealand"
2096,"Nicola RODERICK ",0,57,0,0,2010-06-14,"3rd Mediterranean Freediving Meeting","New Zealand"
2097,"Nicola RODERICK ",0,59,0,0,2010-06-14,"3rd Mediterranean Freediving Meeting","New Zealand"
2098,"Jürg SUTER ",0,0,0,0,2008-08-16,"Summer Swiss Championship 2008","Switzerland"
2099,"Robert HORVÁTH ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Hungary"
2100,"Veljano ZANKI ",0,45,0,0,2008-06-10,"Triple Depth 2008","Croatia"
2101,"Naoko MORITA ",0,0,0,0,2008-08-10,"Deepwater Okinawa Cup 2008","Japan"
2102,"Ilka MICHAELIS ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","Germany"
2103,"Magda MILAS ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Croatia"
2104,"Kasper MOTH-POULSEN ",0,-1,0,0,2008-05-03,"Hemmoor sub-max 2008","Denmark"
2105,"Kasper MOTH-POULSEN ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","Denmark"
2106,"Wesley LAPP ",0,50,-4,4,2014-05-11,"Deja Blue V","United States"
2107,"Yuko SENGA ",0,0,0,0,2008-08-10,"Deepwater Okinawa Cup 2008","Japan"
2108,"Georgina MILLER ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","United Kingdom"
2109,"Georgina MILLER ",0,0,0,0,2008-07-12,"Salt Free Double Dip 2008","United Kingdom"
2110,"Georgina MILLER ",0,0,0,0,2008-06-10,"Triple Depth 2008","United Kingdom"
2111,"Georgina MILLER ",0,20,0,0,2009-09-06,"Triple Depth 2009","United Kingdom"
2112,"Kaname HATTORI ",0,0,0,0,2008-08-10,"Deepwater Okinawa Cup 2008","Japan"
2113,"Sandra DINIC ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Serbia"
2114,"Yuri SHMATKO ",0,0,0,0,2008-06-10,"Triple Depth 2008","Russian Federation"
2115,"Giorgos SAKKAS ",0,0,0,0,2008-07-25,"Mediterranean Freediving Meeting","Greece"
2116,"Martin GROTEN ",0,0,0,0,2008-08-16,"Summer Swiss Championship 2008","Germany"
2117,"Charles BEDDOE ",0,-1,0,0,2008-04-21,"Liquification 2008","Canada"
2118,"Sara CAMPBELL ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","United Kingdom"
2119,"Anna VON BOETTICHER ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","Germany"
2120,"Anna VON BOETTICHER ",0,0,0,0,2008-07-25,"Mediterranean Freediving Meeting","Germany"
2121,"Ben GUYAT ",0,0,0,0,2008-06-10,"Triple Depth 2008","United Kingdom"
2122,"Andrea ZUCCARI ",0,0,0,0,2008-08-01,"Dahab Mini Comp 2008","Switzerland"
2123,"Erland BREIDAL ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","Norway"
2124,"Lotta Vilde WAHL ",0,27,0,0,2009-05-30,"Freedive Dahab Mini Comp 2009","Sweden"
2125,"Feargus CALLAGY ",0,0,0,0,2008-07-12,"Salt Free Double Dip 2008","Ireland"
2126,"Yasushi OKAWA ",0,0,0,0,2008-11-02,"Big Blue 4th Official Competition","Japan"
2127,"Annabel EDWARDS ",0,-1,0,0,2008-02-22,"USAA - For The Love of Freediving","United States"
2128,"Ken NAKAMURA ",0,0,0,0,2008-11-02,"Big Blue 4th Official Competition","Japan"
2129,"Ruth GRIFFIN ",0,-1,0,0,2008-03-09,"Apnea@Altitude 08","United Kingdom"
2130,"Frank PERNETT ",0,47,0,0,2009-04-03,"Vertical Blue 2009","Colombia"
2131,"Christian ERNEST ",0,64,0,0,2010-04-29,"Bizzy Blue Hole 2010","Sweden"
2132,"Christian ERNEST ",0,70,0,0,2010-08-14,"Nordic Deep 2010","Sweden"
2133,"Mads Becker JÃ˜RGENSEN ",0,-1,0,0,2008-05-03,"Hemmoor sub-max 2008","Denmark"
2134,"Mads Becker JÃ˜RGENSEN ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","Denmark"
2135,"Mads Becker JÃ˜RGENSEN ",0,54,0,0,2009-04-03,"Vertical Blue 2009","Denmark"
2136,"Josephine JÃ˜RGENSEN ",0,-1,0,0,2008-05-03,"Hemmoor sub-max 2008","Denmark"
2137,"Cristina KÜMMEL ",0,-1,0,0,2008-05-03,"Hemmoor sub-max 2008","Denmark"
2138,"Cristina KÜMMEL ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","Denmark"
2139,"Jacob HANSEN ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","Denmark"
2140,"Ondrej JAVORKA ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Czech Republic"
2141,"Jana OUJEZDSKA ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Czech Republic"
2142,"Jahaziel BECERRA ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","Mexico"
2143,"Eduardo LOPEZ NEGRETE ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","Mexico"
2144,"Jared SCHMELZER ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","United States"
2145,"Brett SCAGLIONE ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","United States"
2146,"Jose Juan JIMENEZ ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","Mexico"
2147,"Fidel LADRON ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","Mexico"
2148,"Henry IBANEZ ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","Mexico"
2149,"Antonio RICALDE ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","Mexico"
2150,"Inocencio ROMERO ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","Mexico"
2151,"Jose Antonio PEREZ ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","Mexico"
2152,"Aharon SOLOMONS ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","United States"
2153,"Rodrigo FRISCIONE ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","Mexico"
2154,"Carlos LAZOS ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","Mexico"
2155,"Antonio LOPEZ ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","Mexico"
2156,"Maria Teresa SOLOMONS ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","United Kingdom"
2157,"Anahi ESPINOSA ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","Mexico"
2158,"Sara BARRASA ",0,0,0,0,2008-06-20,"AIDA Mexico Xibalba 2008","Mexico"
2159,"Mads VEJLBY BOENSEN ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","Denmark"
2160,"Alan BARBER ",0,0,0,0,2008-04-18,"Bizzy blue hole 2008","United Kingdom"
2161,"Ross ELLIOT ",0,0,0,0,2008-07-12,"Salt Free Double Dip 2008","United Kingdom"
2162,"Gary MCGRATH ",0,0,0,0,2008-07-12,"Salt Free Double Dip 2008","United Kingdom"
2163,"Stuart BOND ",0,0,0,0,2008-07-12,"Salt Free Double Dip 2008","United Kingdom"
2164,"Nataša STIPANOV ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Croatia"
2165,"Pavel ŠULESKI ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Croatia"
2166,"Karlo LELAS ",0,0,0,0,2008-07-12,"AIDA Freediving RAB OFF","Croatia"
2167,"Jay STEWART ",0,0,0,0,2008-07-12,"Salt Free Double Dip 2008","United Kingdom"
2168,"John MCGEAGH ",0,0,0,0,2008-07-12,"Salt Free Double Dip 2008","United Kingdom"
2169,"Brian DALY ",0,0,0,0,2008-07-12,"Salt Free Double Dip 2008","Ireland"
2170,"Martin ASHKENAZY-JONES ",0,0,0,0,2008-07-12,"Salt Free Double Dip 2008","United Kingdom"
2171,"Rikako KOBAYASHI ",0,0,0,0,2008-08-03,"Big Blue 3rd Official Competition","Japan"
2172,"Makaronas THANASIS ",0,0,0,0,2008-07-25,"Mediterranean Freediving Meeting","Greece"
2173,"Giakoumakis GRIGORIS ",0,0,0,0,2008-07-25,"Mediterranean Freediving Meeting","Greece"
2174,"Pantelakis KOSTAS ",0,0,0,0,2008-07-25,"Mediterranean Freediving Meeting","Greece"
2175,"Vlachakis NEKTARIOS ",0,0,0,0,2008-07-25,"Mediterranean Freediving Meeting","Greece"
2176,"Kirkinis MANTHOS ",0,0,0,0,2008-07-25,"Mediterranean Freediving Meeting","Greece"
2177,"Birgit CAPODIFERRO ",0,0,0,0,2008-08-16,"Summer Swiss Championship 2008","Austria"
2178,"Jennifer JELK ",0,0,0,0,2008-08-16,"Summer Swiss Championship 2008","Switzerland"
2179,"Barbara HÜGLI ",0,0,0,0,2008-08-16,"Summer Swiss Championship 2008","Switzerland"
2180,"Jan MOJS ",0,0,0,0,2008-08-25,"FIT Gulfstream Invitational","United States"
2181,"Chikako HARA ",0,0,0,0,2008-11-02,"Big Blue 4th Official Competition","Japan"
